001_L_index_1.bmp,0,1,2,3,4
021_L_index_5.bmp,12969.7816,39507.23146,166090963.6,566405.7145,21
021_L_index_6.bmp,13455.92457,22443.46965,118834367.3,476926.7756,21
021_L_middle_1.bmp,13694.71833,21349.14942,106599110.7,438734.9924,21
021_L_middle_2.bmp,13448.16767,31530.78826,289123305.8,992963.2934,21
021_L_middle_3.bmp,14090.60261,33906.3023,347568480,1115175.623,21
021_L_middle_4.bmp,14165.40177,38539.80227,302216035.1,1058865.535,21
021_L_middle_5.bmp,14286.29754,43767.15042,337068744.8,1128779.848,21
021_L_middle_6.bmp,14620.82741,49181.61908,392546477.7,1257246.534,21
021_L_ring_1.bmp,14289.21885,31385.60229,345447786.3,1157221.945,21
021_L_ring_2.bmp,17274.2862,48756.03921,560180631.8,1762161.488,21
021_L_ring_3.bmp,18000.20761,55126.81751,581356489.5,1848566.006,21
021_L_ring_4.bmp,18414.01846,53568.18289,581295946.4,1850644.138,21
021_L_ring_5.bmp,16306.06437,29966.60027,194677278.2,717949.7098,21
021_L_ring_6.bmp,16579.30099,37165.60594,230585679.5,819401.2462,21
022_L_index_1.bmp,16334.91881,31833.733,206362332,751373.4334,21
022_L_index_2.bmp,7866.077583,17548.36168,107039725,417713.1901,22
022_L_index_3.bmp,7111.429267,12138.64071,60567525.26,286870.2816,22
022_L_index_4.bmp,8068.017419,17832.43271,110407825.2,422419.8885,22
022_L_index_5.bmp,9190.928474,18110.37104,79913385.72,390899.196,22
022_L_index_6.bmp,9083.574048,17423.38474,78883305.4,390190.454,22
022_L_middle_1.bmp,9208.315636,24092.26939,144985057.9,546482.9819,22
022_L_middle_2.bmp,9899.621878,15324.92186,191480468.5,773642.9935,22
022_L_middle_3.bmp,9720.192524,15511.10341,180116257,716867.8464,22
022_L_middle_4.bmp,10148.61066,16625.58022,180425732.5,707557.1476,22
022_L_middle_5.bmp,9811.62329,16164.42984,120039325.1,479434.5489,22
022_L_middle_6.bmp,9130.073588,20350.41474,132033331.2,489202.4689,22
022_L_ring_1.bmp,8980.316644,16535.3361,218201178.7,800113.6021,22
022_L_ring_2.bmp,12059.00312,22496.36472,256625383.8,953357.4097,22
022_L_ring_3.bmp,12386.88128,23808.32359,279851504.4,1010763.795,22
022_L_ring_4.bmp,12280.44932,22085.84656,248276591.3,951694.181,22
022_L_ring_5.bmp,13250.33064,23866.21015,363543980.9,1354892.29,22
022_L_ring_6.bmp,13428.60756,28445.0512,429307401.5,1495239.017,22
023_L_index_1.bmp,10786.77123,19079.74897,274179653.2,1029667.036,22
023_L_index_2.bmp,8787.304194,15439.74753,96444148.53,325322.3747,23
023_L_index_3.bmp,9362.698282,18425.22581,144728622.9,442371.1603,23
023_L_index_4.bmp,9227.402443,50107.68007,164364056.4,499262.7866,23
023_L_index_5.bmp,8683.783028,15549.73451,102378916.4,332367.3774,23
023_L_index_6.bmp,8079.442647,14551.99347,75742918.38,261714.3079,23
023_L_middle_1.bmp,8475.801309,16565.13813,101291463.9,320950.2399,23
023_L_middle_2.bmp,5372.007338,9773.656315,65304181.78,235150.9392,23
023_L_middle_3.bmp,4785.864041,8014.511318,42803401.1,167937.5239,23
023_L_middle_4.bmp,4842.099688,8017.679724,52080586.49,194498.5477,23
023_L_middle_5.bmp,5166.978608,9908.905943,95699998.14,347431.0961,23
023_L_middle_6.bmp,5213.503178,9510.493745,93903859.11,340736.6404,23
023_L_ring_1.bmp,5281.12942,11020.71325,111892857.3,387373.9813,23
023_L_ring_2.bmp,6351.531188,10773.40984,166082285.9,538572.3296,23
023_L_ring_3.bmp,5545.566917,9464.096844,132515950.7,415487.182,23
023_L_ring_4.bmp,5130.252078,8951.989272,106546158.7,344127.682,23
023_L_ring_5.bmp,6587.140319,10364.76268,135484768.2,438054.4066,23
023_L_ring_6.bmp,5909.626187,9995.518206,122753671.7,400392.6994,23
024_L_index_1.bmp,6343.31807,10585.09522,134559371.7,432308.8446,23
024_L_index_2.bmp,10891.07268,19293.87852,159302597.6,567724.8368,24
024_L_index_3.bmp,10141.83138,17533.44301,119869345.3,465119.6703,24
024_L_index_4.bmp,10470.97435,17950.75975,159678166.3,559004.5028,24
024_L_index_5.bmp,9709.276786,18835.71979,124980339.5,374413.6783,24
024_L_index_6.bmp,9541.31072,17215.33635,100412171.9,312391.6348,24
024_L_middle_1.bmp,9564.471087,18018.01132,110310321.5,331544.2253,24
024_L_middle_2.bmp,7502.978853,11993.42701,168035945.1,504666.8772,24
024_L_middle_3.bmp,6984.587089,11931.69161,138124521.3,429638.75,24
024_L_middle_4.bmp,7248.157095,12531.58177,118736278.2,373656.7095,24
024_L_middle_5.bmp,7256.542837,11652.71239,111833047.6,357323.1137,24
024_L_middle_6.bmp,7381.00763,12290.67358,117459350.3,367072.0076,24
024_L_ring_1.bmp,7630.060128,12469.85087,128471199.8,397091.8793,24
024_L_ring_2.bmp,10636.916,25806.3632,236218412.6,772530.9992,24
024_L_ring_3.bmp,10430.90244,17393.70376,215967461.7,732656.3362,24
024_L_ring_4.bmp,10853.54432,25101.99755,248278459.2,826662.7921,24
024_L_ring_5.bmp,10792.67532,23933.91209,226720554.3,761753.0313,24
024_L_ring_6.bmp,10656.72431,18137.09085,227613104.3,758286.9024,24
025_L_index_1.bmp,10599.79896,33114.84772,485755338.4,1538071.107,24
025_L_index_2.bmp,12766.3231,22393.79027,154859358.4,543974.6042,25
025_L_index_3.bmp,13280.31929,22669.41835,171911734.4,609051.0214,25
025_L_index_4.bmp,12750.39057,22062.13818,165830649.8,579223.2612,25
025_L_index_5.bmp,13528.08986,24533.83777,186138425.8,626797.2499,25
025_L_index_6.bmp,13783.63639,25677.62586,192990311.6,636151.1037,25
025_L_middle_1.bmp,12327.70673,22769.82783,163903727.8,571096.2212,25
025_L_middle_2.bmp,7486.964559,12643.46171,74438818.78,306171.6878,25
025_L_middle_3.bmp,8529.076354,14075.89898,115740515.7,426556.2925,25
025_L_middle_4.bmp,8889.603988,13471.85493,112645518.8,428194.343,25
025_L_middle_5.bmp,11190.18848,18174.01393,251937983.4,825671.0543,25
025_L_middle_6.bmp,10924.99311,19427.73521,254687851,836196.8827,25
025_L_ring_1.bmp,6984.083654,11087.36539,78443825.5,299403.6642,25
025_L_ring_2.bmp,10401.69612,20989.99106,421599714.8,1335121.107,25
025_L_ring_3.bmp,10296.3059,19359.50141,385143579.9,1194529.853,25
025_L_ring_4.bmp,11465.817,23906.99938,495603462.9,1543906.382,25
025_L_ring_5.bmp,10186.32497,18431.56415,321090275.2,989691.0985,25
025_L_ring_6.bmp,8093.610923,15821.48441,252433428.9,749046.0911,25
026_L_index_1.bmp,8131.261556,14829.6327,246074666.2,742585.9089,25
026_L_index_2.bmp,14550.9591,26165.20097,167199601.5,645209.9586,26
026_L_index_3.bmp,14976.83382,26545.00289,180049462.2,678132.069,26
026_L_index_4.bmp,15310.35848,26392.41911,183967937.4,683199.2402,26
026_L_index_5.bmp,14259.85612,28306.70186,196308379.8,737051.6362,26
026_L_index_6.bmp,13790.08416,25168.5089,166561919,653874.6968,26
026_L_middle_1.bmp,15865.52415,28143.18578,223434150.6,803470.6889,26
026_L_middle_2.bmp,9514.049628,17072.41096,219222298.5,708832.7408,26
026_L_middle_3.bmp,8918.152342,16367.91533,156851145.1,528578.3362,26
026_L_middle_4.bmp,9244.564541,16070.35164,162045238.9,553570.9429,26
026_L_middle_5.bmp,8069.779645,14320.14571,101710737,373973.4674,26
026_L_middle_6.bmp,8386.304774,14157.81059,121492762.8,422976.9796,26
026_L_ring_1.bmp,8932.544838,16247.60053,130593920.2,466806.77,26
026_L_ring_2.bmp,11535.10559,26356.27673,295824999.5,986090.516,26
026_L_ring_3.bmp,11250.49503,19663.84035,260328206.2,882202.1113,26
026_L_ring_4.bmp,12858.52979,24642.92027,337226852.5,1095274.337,26
026_L_ring_5.bmp,11266.50206,23816.86911,254686297.8,846328.4131,26
026_L_ring_6.bmp,11500.77319,23099.43829,267731548.3,885039.6542,26
027_L_index_1.bmp,11171.34205,29923.70563,267711150.8,870305.474,26
027_L_index_2.bmp,11785.28297,21108.99589,213832221.8,677838.0123,27
027_L_index_3.bmp,11356.0431,20384.72678,200509385.7,638592.01,27
027_L_index_4.bmp,10847.81655,20725.02726,185357796.2,606980.2189,27
027_L_index_5.bmp,10950.34022,20561.95693,196892910.8,640234.3274,27
027_L_index_6.bmp,10083.47413,18229.93055,167027599.4,521292.7893,27
027_L_middle_1.bmp,10081.18023,17673.42788,162195325.2,506900.1581,27
027_L_middle_2.bmp,9884.332742,16491.26842,246854001.1,785967.9906,27
027_L_middle_3.bmp,9798.715586,19090.53096,245329522.5,766856.7355,27
027_L_middle_4.bmp,8981.88144,15246.57531,229218422.9,710951.7788,27
027_L_middle_5.bmp,8230.980843,14482.38327,191455080.6,613211.7919,27
027_L_middle_6.bmp,10343.12537,23480.08271,291309956.7,887004.5449,27
027_L_ring_1.bmp,10164.12152,16609.4338,278292159.6,859906.3481,27
027_L_ring_2.bmp,13317.40893,27291.90443,318746888.4,1057192.058,27
027_L_ring_3.bmp,13269.29461,27668.76767,327100722.8,1074024.586,27
027_L_ring_4.bmp,12972.1881,23990.22949,273476082.8,915970.7168,27
027_L_ring_5.bmp,13868.08329,48709.33808,441787936.4,1423433.596,27
027_L_ring_6.bmp,13640.76382,52028.60592,439538036,1422894.549,27
028_L_index_1.bmp,14404.38841,41338.08503,486114962.9,1547741.483,27
028_L_index_2.bmp,11798.36127,18441.59856,283203683.7,972984.1252,28
028_L_index_3.bmp,11947.76088,18796.44381,301101914.9,1019035.75,28
028_L_index_4.bmp,12056.76532,18407.38587,326440281,1070026.386,28
028_L_index_5.bmp,11781.57265,18464.949,312850326.1,1038581.964,28
028_L_index_6.bmp,12345.5168,25344.5506,336989956.4,1091424.285,28
028_L_middle_1.bmp,12182.0931,22843.03053,329196222.8,1072601.311,28
028_L_middle_2.bmp,8448.049632,14056.03451,166279449.9,533791.3601,28
028_L_middle_3.bmp,8045.745054,13136.20662,150318534.7,492158.9271,28
028_L_middle_4.bmp,7736.222701,11722.6046,143402849.3,474722.6765,28
028_L_middle_5.bmp,7760.22253,11277.55075,145866043.4,472633.3581,28
028_L_middle_6.bmp,7753.81172,12187.20497,134721605.1,439481.1143,28
028_L_ring_1.bmp,7374.435983,11453.5993,136722252.5,438159.674,28
028_L_ring_2.bmp,7948.078264,12778.73391,150340398.2,501745.3634,28
028_L_ring_3.bmp,8690.747254,17500.79436,196352832.4,622478.3437,28
028_L_ring_4.bmp,7869.904458,12272.65197,159977340.6,522413.8552,28
028_L_ring_5.bmp,7697.691467,12848.42577,166731208.6,542527.1762,28
028_L_ring_6.bmp,8066.345296,16151.12331,210864489.9,656648.7728,28
029_L_index_1.bmp,7463.218071,12720.49891,178105960.8,582708.5787,28
029_L_index_2.bmp,12666.06365,23918.93033,220602925.9,802168.3653,29
029_L_index_3.bmp,13366.36943,23416.18059,277108971.9,985946.8221,29
029_L_index_4.bmp,13053.3363,22717.30817,256720045.2,913106.1152,29
029_L_index_5.bmp,12245.76057,23435.77498,231119484.4,820694.8979,29
029_L_index_6.bmp,12067.73363,21839.31742,196220484.9,748725.2388,29
029_L_middle_1.bmp,14594.1746,24710.95444,217860778.7,804577.9465,29
029_L_middle_2.bmp,7962.728652,12615.50134,150650595.3,547656.7314,29
029_L_middle_3.bmp,8139.266843,12809.33888,160951163.8,575487.1978,29
029_L_middle_4.bmp,8875.253841,21722.2254,229221202.5,790387.6595,29
029_L_middle_5.bmp,8481.904142,14605.5226,132118241.8,498218.6723,29
029_L_middle_6.bmp,8328.014077,13867.40667,130956620.5,493598.6145,29
029_L_ring_1.bmp,8228.723293,13295.5971,139444740.6,509112.5017,29
029_L_ring_2.bmp,12034.34594,31816.55331,387958646.4,1229396.581,29
029_L_ring_3.bmp,12593.94764,49080.3089,470575027.4,1420642.973,29
029_L_ring_4.bmp,12802.89616,35050.46555,404534553.5,1254406.966,29
029_L_ring_5.bmp,13856.8329,67653.52078,566546204.1,1727156.723,29
029_L_ring_6.bmp,13316.2588,44301.71953,501501496.5,1537241.398,29
030_L_index_1.bmp,12879.62572,44167.54863,439971464.7,1383918.8,29
030_L_index_2.bmp,9418.646141,17049.33404,199595843.6,650593.7428,30
030_L_index_3.bmp,9247.438232,15934.10931,198714414.6,651838.5708,30
030_L_index_4.bmp,9622.181962,17362.24892,199224545.5,657685.7194,30
030_L_index_5.bmp,8932.785671,18107.07458,175625900.5,544749.9597,30
030_L_index_6.bmp,8861.857908,17485.19424,165738009.2,521981.9455,30
030_L_middle_1.bmp,8850.838728,17945.90868,158476647.7,498249.4642,30
030_L_middle_2.bmp,8404.73673,18746.30546,311392661,975340.1355,30
030_L_middle_3.bmp,7987.310817,14474.63721,252426356.6,793566.047,30
030_L_middle_4.bmp,8815.41941,20106.9518,323294464.6,1003427.798,30
030_L_middle_5.bmp,8593.554557,16798.14952,291873347.2,913345.8638,30
030_L_middle_6.bmp,7993.187319,16048.49077,232471305.3,723613.2938,30
030_L_ring_1.bmp,8677.306118,20834.72916,295424925.8,911194.0032,30
030_L_ring_2.bmp,13317.54466,25481.26901,438564300.2,1377965.301,30
030_L_ring_3.bmp,13344.63632,26736.92567,419410123.1,1291367.345,30
030_L_ring_4.bmp,12106.0294,25899.32925,342613214.8,1125621.652,30
030_L_ring_5.bmp,13155.83892,28969.9075,392607676.5,1224663.598,30
030_L_ring_6.bmp,12997.85996,31285.92403,392241415.4,1224691.133,30
031_L_index_1.bmp,11107.03101,20864.51123,225446029.2,750282.8916,30
031_L_index_2.bmp,15712.78866,28836.53545,280259654.7,988510.5041,31
031_L_index_3.bmp,15708.08351,25398.95737,277786426.3,986222.9916,31
031_L_index_4.bmp,16001.38614,29801.12259,300114161.9,1038516.4,31
031_L_index_5.bmp,13973.44633,25883.4105,210970634,766193.0343,31
031_L_index_6.bmp,13836.80043,25042.64732,210281038.2,773759.0058,31
031_L_middle_1.bmp,13990.15388,25557.03103,239156461.3,868309.5673,31
031_L_middle_2.bmp,13545.05982,20405.20025,257910711.2,906823.7077,31
031_L_middle_3.bmp,13667.40385,20316.4264,244399184.4,856922.2791,31
031_L_middle_4.bmp,13872.7863,21839.51738,262505438,928326.5434,31
031_L_middle_5.bmp,12786.73975,33711.85691,267087735.6,964876.047,31
031_L_middle_6.bmp,12587.84296,30193.38393,259234214.8,935600.6517,31
031_L_ring_1.bmp,12638.31674,31862.32998,275480266.2,985711.8862,31
031_L_ring_2.bmp,17218.38358,101777.8391,752867770.3,2051174.951,31
031_L_ring_3.bmp,17875.95414,207294.058,859576819.9,2378990.618,31
031_L_ring_4.bmp,17154.24701,115547.3757,734618485.3,1992137.38,31
031_L_ring_5.bmp,13156.1441,65463.17011,352768000.3,990024.6114,31
031_L_ring_6.bmp,18236.51138,147131.1873,787139384.8,2142987.187,31
032_L_index_1.bmp,17740.89143,81376.17568,701585209.7,1904810.048,31
032_L_index_2.bmp,8496.215372,15996.79924,125610969.4,441840.4391,32
032_L_index_3.bmp,8454.627763,16715.04104,124987359.7,438092.2639,32
032_L_index_4.bmp,8744.621884,21488.6834,145327911.5,482019.3791,32
032_L_index_5.bmp,10266.91076,24627.39024,181962904.8,670105.5933,32
032_L_index_6.bmp,11378.37717,24696.90271,170943920.4,665278.5231,32
032_L_middle_1.bmp,11992.19917,25581.74042,213496492.2,787142.8662,32
032_L_middle_2.bmp,6300.855405,10525.39983,131044248.4,448258.922,32
032_L_middle_3.bmp,6420.90142,9936.951146,124756585.1,432530.2008,32
032_L_middle_4.bmp,7395.917907,11669.18512,142584675.3,516029.7372,32
032_L_middle_5.bmp,7341.46154,11764.6409,134429027.3,491243.4281,32
032_L_middle_6.bmp,9080.455875,14375.96183,178247207.7,619350.7069,32
032_L_ring_1.bmp,8514.410644,13374.15452,164820344.8,594130.4339,32
032_L_ring_2.bmp,11271.60426,30191.95566,353006138.4,1146448.746,32
032_L_ring_3.bmp,10808.16343,25743.23056,309472879.7,1032848.147,32
032_L_ring_4.bmp,11427.04082,32341.12024,486621068.7,1520720.494,32
032_L_ring_5.bmp,10805.72957,29950.27824,450076599.7,1436268.653,32
032_L_ring_6.bmp,10338.53767,24082.84867,380750293.4,1238208.979,32
033_L_index_1.bmp,10624.29233,29528.0942,392763892.7,1269838.843,32
033_L_index_2.bmp,7505.741053,13434.98936,106565341.9,357211.6171,33
033_L_index_3.bmp,7313.712654,12861.99355,83409015.98,300805.9678,33
033_L_index_4.bmp,6819.762871,12288.8928,62636371.84,241460.0694,33
033_L_index_5.bmp,7020.82951,12931.89566,64317743.47,248448.2881,33
033_L_index_6.bmp,8354.900777,15449.82313,106273099.6,380316.7646,33
033_L_middle_1.bmp,7080.18404,12694.53086,51573813.09,222096.892,33
033_L_middle_2.bmp,6019.576602,10659.59368,92957522.21,319833.6593,33
033_L_middle_3.bmp,5932.528691,10280.48941,79493656.93,290146.768,33
033_L_middle_4.bmp,5844.913417,10370.2673,68985992.83,261717.4985,33
033_L_middle_5.bmp,6605.846095,11795.71591,85017354.93,313924.5772,33
033_L_middle_6.bmp,6473.930493,11613.17466,102713070,355061.892,33
033_L_ring_1.bmp,6171.218617,10516.20154,76685664.45,289132.8493,33
033_L_ring_2.bmp,8243.608471,20876.80593,223613299.4,727446.5046,33
033_L_ring_3.bmp,8473.236254,19693.36421,233391197.9,764550.2961,33
033_L_ring_4.bmp,8455.117761,21975.58622,230962756.3,749795.2279,33
033_L_ring_5.bmp,7766.744621,14072.0413,197500828.6,658946.0734,33
033_L_ring_6.bmp,7734.155638,14558.69809,189726247.2,639534.288,33
034_L_index_1.bmp,7988.629897,16357.1876,220876172.4,730904.9225,33
034_L_index_2.bmp,10322.00664,20926.75222,145747891.2,537326.1791,34
034_L_index_3.bmp,10368.44665,21580.20424,145375874,540092.6528,34
034_L_index_4.bmp,9980.376103,19767.86135,124684249.4,481821.453,34
034_L_index_5.bmp,9814.48984,19641.49752,131789016,498934.9436,34
034_L_index_6.bmp,10245.40996,20217.76096,168981730.3,647568.4901,34
034_L_middle_1.bmp,10122.59196,19239.33438,153785651.9,598281.0862,34
034_L_middle_2.bmp,8199.564395,15949.5856,127454739.9,518623.8943,34
034_L_middle_3.bmp,8686.842182,31680.01536,173204261.4,639085.0145,34
034_L_middle_4.bmp,8734.118591,19879.65034,156746680.2,593043.0624,34
034_L_middle_5.bmp,8386.849439,17015.7654,129864843.7,517837.9787,34
034_L_middle_6.bmp,8412.183427,21017.78126,145581944.3,553806.3704,34
034_L_ring_1.bmp,8156.982829,17027.21201,139777161.3,535430.5249,34
034_L_ring_2.bmp,14956.29526,34985.40723,368893297.5,1266910.336,34
034_L_ring_3.bmp,15229.52698,34269.01226,379273068.5,1286948.68,34
034_L_ring_4.bmp,13700.40208,41581.8294,407939942.7,1380599.059,34
034_L_ring_5.bmp,13062.49055,27104.99117,351393052.6,1244039.976,34
034_L_ring_6.bmp,13871.08487,37447.35871,392504806.9,1317058.784,34
035_L_index_1.bmp,13834.32787,39307.6932,427094546.3,1393043.537,34
035_L_index_2.bmp,6972.589552,13015.50722,52122837.45,238227.3414,35
035_L_index_3.bmp,7716.124106,14566.24334,82442306.2,316481.5618,35
035_L_index_4.bmp,7445.100458,13944.4304,62685777.77,275925.3363,35
035_L_index_5.bmp,6578.611214,11838.05959,42242175.81,205181.2106,35
035_L_index_6.bmp,6474.614748,11651.0022,31737180.18,168402.9516,35
035_L_middle_1.bmp,6227.77186,11146.91226,28030537.05,154303.1578,35
035_L_middle_2.bmp,6848.466907,12207.4043,53974794.62,223992.9405,35
035_L_middle_3.bmp,6892.206637,13563.52699,57392414.11,233153.2095,35
035_L_middle_4.bmp,6719.520098,13530.81207,61460664.19,238282.0942,35
035_L_middle_5.bmp,6535.010324,12336.76666,50372690.04,211736.1662,35
035_L_middle_6.bmp,6698.090419,13147.49525,55936107.67,227175.6274,35
035_L_ring_1.bmp,6537.912588,12438.70606,52360694.07,211219.1506,35
035_L_ring_2.bmp,10095.56118,20598.53168,173179400.8,666791.4105,35
035_L_ring_3.bmp,9854.307227,20820.97914,164682986.2,657805.17,35
035_L_ring_4.bmp,10664.68492,23608.40415,201176806.9,781236.2725,35
035_L_ring_5.bmp,10248.41724,19706.32712,196646733.8,805078.3732,35
035_L_ring_6.bmp,11033.76213,22799.79084,263771074.1,985521.6108,35
036_L_index_1.bmp,10794.0081,20799.51467,242515612.4,907531.0705,35
036_L_index_2.bmp,16431.06068,30607.65245,268633082.1,949996.246,36
036_L_index_3.bmp,16550.39295,30482.80805,265819726.6,935211.5308,36
036_L_index_4.bmp,15119.3271,29705.07756,216203821.8,733087.9601,36
036_L_index_5.bmp,14826.03888,25157.30589,214742056.6,736331.409,36
036_L_index_6.bmp,14430.13319,25182.73118,216664765.9,741949.9015,36
036_L_middle_1.bmp,14166.62936,24549.78542,213412481.9,723601.6177,36
036_L_middle_2.bmp,11414.63938,19328.76745,179546269.2,625922.7762,36
036_L_middle_3.bmp,11728.15967,19884.1655,194127800.4,675680.4631,36
036_L_middle_4.bmp,11793.20604,19476.43616,179462096.8,638479.0678,36
036_L_middle_5.bmp,11901.86926,19794.54814,172428537.5,593484.7693,36
036_L_middle_6.bmp,12398.4678,21125.23485,200318224,670121.6242,36
036_L_ring_1.bmp,11740.05566,19748.50217,154387636.3,545217.6941,36
036_L_ring_2.bmp,14141.32509,22542.63565,387790303.8,1252282.457,36
036_L_ring_3.bmp,14716.0702,28348.83874,403820255.9,1283169.771,36
036_L_ring_4.bmp,13736.9407,34256.59604,357181536.1,1163181.343,36
036_L_ring_5.bmp,14139.33279,25024.50456,384777611.3,1236765.774,36
036_L_ring_6.bmp,13686.91172,26377.84785,388609355.5,1232829.536,36
037_L_index_1.bmp,13110.55164,21896.04499,347208904.6,1124055.437,36
037_L_index_2.bmp,8644.585231,15580.9535,96364272.82,345050.8779,37
037_L_index_3.bmp,8566.460066,15604.23643,96328107.71,342241.3974,37
037_L_index_4.bmp,8032.978177,14803.53727,83520136.68,294477.0574,37
037_L_index_5.bmp,8231.243858,14540.27199,97652292.61,352691.1262,37
037_L_index_6.bmp,7871.514711,14680.87813,94152809.71,338975.8209,37
037_L_middle_1.bmp,8153.582207,14263.33462,110251002.1,373296.94,37
037_L_middle_2.bmp,6506.997121,12217.52309,85297209.25,314209.1646,37
037_L_middle_3.bmp,6538.455732,12173.14319,76781563.67,291733.687,37
037_L_middle_4.bmp,6618.066808,12374.17781,86892028.2,316793.0187,37
037_L_middle_5.bmp,6919.901833,13380.97579,100087284.2,354866.8394,37
037_L_middle_6.bmp,5447.559605,10497.04894,69274312.65,242740.4248,37
037_L_ring_1.bmp,5752.192436,10843.75506,77893158.4,272421.0767,37
037_L_ring_2.bmp,8768.222922,16988.20756,180890836.9,652649.6714,37
037_L_ring_3.bmp,9032.303488,17506.47466,198125014.7,724688.0673,37
037_L_ring_4.bmp,9621.967228,18995.64814,210771735.5,781754.7496,37
037_L_ring_5.bmp,9795.190582,19579.10004,225290514.9,822983.3556,37
037_L_ring_6.bmp,8703.135124,17351.88146,125141831.2,455902.1779,37
038_L_index_1.bmp,8363.373926,16647.25521,136017971.5,485213.5186,37
038_L_index_2.bmp,6838.631632,14128.08429,105256658.3,393059.3853,38
038_L_index_3.bmp,6837.132938,14089.23267,106392328.1,391022.3373,38
038_L_index_4.bmp,6718.713739,12763.62225,95719360.68,364099.8486,38
038_L_index_5.bmp,6652.114273,11893.78027,76118354.97,326122.6388,38
038_L_index_6.bmp,6701.828716,12057.96423,87311696.31,358824.5008,38
038_L_middle_1.bmp,7030.866592,13022.23168,95285184,382076.6253,38
038_L_middle_2.bmp,4772.821757,9643.997499,84462659.9,336356.32,38
038_L_middle_3.bmp,4761.644371,8583.97473,75752161.88,304003.4676,38
038_L_middle_4.bmp,6055.236237,10406.45119,57930582.98,298431.4744,38
038_L_middle_5.bmp,6094.008912,10819.93886,60002755.9,296140.4753,38
038_L_middle_6.bmp,5933.304586,10645.51343,61384584.71,295067.8155,38
038_L_ring_1.bmp,6158.537635,11237.86982,64467196.85,306337.9543,38
038_L_ring_2.bmp,10020.24326,17876.10103,154668656.9,686625.5075,38
038_L_ring_3.bmp,9679.671427,18187.05391,149068398.5,664075.201,38
038_L_ring_4.bmp,10408.76553,20312.92111,201542515,804427.0876,38
038_L_ring_5.bmp,10368.8924,18345.68995,171023708.3,741636.9103,38
038_L_ring_6.bmp,10180.83296,18264.37357,172311769.8,741880.4181,38
039_L_index_1.bmp,10787.4814,18887.75179,226450296.1,931054.6738,38
039_L_index_2.bmp,6295.893506,13853.16088,83263448.66,318927.3873,39
039_L_index_3.bmp,6164.784827,13285.62881,75944864.18,297080.6229,39
039_L_index_4.bmp,6131.526265,13643.16597,77648977.15,305041.9487,39
039_L_index_5.bmp,6864.945753,14590.516,97343829.47,361029.5269,39
039_L_index_6.bmp,6755.394938,14112.98753,81086047.26,305599.5524,39
039_L_middle_1.bmp,6595.88067,13195.26942,75829607.09,302328.7365,39
039_L_middle_2.bmp,5709.243868,11631.07373,92237287.74,344764.9922,39
039_L_middle_3.bmp,5676.855043,11932.35583,92472781.37,325081.1989,39
039_L_middle_4.bmp,5467.293598,11403.70048,69825747.08,281932.3997,39
039_L_middle_5.bmp,6064.004138,15222.61798,123740895.2,441977.2209,39
039_L_middle_6.bmp,5640.490561,14026.81357,103056339.8,381329.6583,39
039_L_ring_1.bmp,5599.756134,13835.31121,100456750.1,377255.1575,39
039_L_ring_2.bmp,8567.223616,17641.31982,116681889.5,528101.9682,39
039_L_ring_3.bmp,8890.906163,21138.77796,135967221.5,549374.4314,39
039_L_ring_4.bmp,8813.863659,18355.13507,137864991.9,604821.3701,39
039_L_ring_5.bmp,10611.11688,29368.49139,282475844.5,1039111.436,39
039_L_ring_6.bmp,10343.37496,27562.65756,273119782.7,1006348.999,39
040_L_index_1.bmp,10496.60624,26477.98596,262947588.1,977489.0499,39
040_L_index_2.bmp,9729.087509,22252.23229,139151936.6,465916.7853,40
040_L_index_3.bmp,9403.959352,18214.98,134176068.6,456389.1076,40
040_L_index_4.bmp,9219.980187,17148.12829,119605383.3,420062.9615,40
040_L_index_5.bmp,9189.120196,16638.33761,121760171.1,422076.8634,40
040_L_index_6.bmp,9079.037686,18833.67572,130318452.2,441001.7229,40
040_L_middle_1.bmp,8736.410345,17164.59058,118956645.8,411723.5397,40
040_L_middle_2.bmp,11852.62434,19880.08248,280554093.9,895349.085,40
040_L_middle_3.bmp,11690.52088,22782.47194,297236364.7,946460.899,40
040_L_middle_4.bmp,11967.07727,20089.68541,292185259.2,939878.8748,40
040_L_middle_5.bmp,10768.98289,24692.90098,229242335.5,729719.0119,40
040_L_middle_6.bmp,10693.832,21538.27438,214896868,679924.6434,40
040_L_ring_1.bmp,11972.18184,22346.27568,274657613.4,821468.6929,40
040_L_ring_2.bmp,17109.07588,54866.72561,207961889.5,702395.2278,40
040_L_ring_3.bmp,17123.38151,73865.97672,216531195.5,725551.8045,40
040_L_ring_4.bmp,16498.20829,64907.86778,207978336.5,700777.4482,40
040_L_ring_5.bmp,16518.67342,42354.70592,201444546,691067.8806,40
040_L_ring_6.bmp,16355.26263,47035.4855,204719367.4,690441.7936,40
041_L_index_1.bmp,16285.87222,42366.59147,203710861.7,690824.0357,40
041_L_index_2.bmp,12791.81628,23992.60446,166519432.9,630644.7506,41
041_L_index_3.bmp,13064.9505,28698.62732,188705481.5,677950.3495,41
041_L_index_4.bmp,13192.11904,27968.25208,177545113.3,646736.1086,41
041_L_index_5.bmp,10260.77563,18336.1062,157064446.3,547229.8213,41
041_L_index_6.bmp,10691.76358,20386.9464,180777150.4,610099.4608,41
041_L_middle_1.bmp,10702.16987,21236.01218,178485327.2,594803.3112,41
